1    0.800298    0.609947
2    0.819415    0.603232
3    0.796552    0.663215
4    0.815034    0.599032
5    0.813308    0.667409
6    0.800785    0.626637
7    0.829251     0.60373
8    0.809243    0.573485
9    0.797055    0.614767
10     0.80561    0.608404
11    0.807988    0.644186
12    0.728735    0.684155
13    0.738211    0.620275
14    0.740439    0.593212
15    0.812504    0.642993
16    0.824405    0.663533
17    0.825301    0.621989
18    0.788873    0.609968
19    0.820025    0.582904
20    0.777098     0.64393
21    0.782465    0.611118
22    0.809923    0.608957
23    0.806228    0.629376
24    0.826405    0.611309
25    0.795968    0.614691
26    0.835759    0.672835
27    0.819763    0.595177
28    0.846109    0.599421
29    0.799238    0.611597
30    0.778243    0.607737
31    0.795594    0.609181
32    0.800232    0.608644
33    0.838169    0.633692
34    0.804574    0.614153
35    0.801717    0.628562
36    0.843617    0.595583
37    0.811521    0.609403
38    0.777662    0.611454
39    0.751355    0.638063
40    0.704887    0.600537
41    0.775136    0.654736
42    0.758568    0.641199
43    0.834487    0.622078
44    0.822529     0.63862
45    0.804997    0.629616
46    0.851481    0.696124
47    0.815873    0.584898
48    0.832473    0.636478
49    0.846499    0.636974
50    0.885459    0.593124
51    0.874503    0.601043
52     0.84521    0.591083
53    0.828884    0.591379
54    0.835998    0.606838
55    0.780243    0.610751
56    0.819246    0.609671
57    0.896076    0.634734
58    0.876804    0.660951
59    0.815295    0.643528
60    0.801973    0.614804
61    0.755415    0.667572
62     0.85447    0.631367
63    0.785623    0.595806
64    0.785105    0.585343
65    0.783769    0.635258
66    0.739385    0.600369
67    0.782269    0.607075
68    0.785627    0.584563
69    0.778032     0.61416
70    0.828149    0.599372
71    0.801795    0.605903
72     0.80972    0.611598
73    0.786026    0.631254
74    0.807048    0.621101
75    0.764442     0.64246
76    0.772124       0.676
77    0.817603    0.631588
78    0.803669     0.63106
79    0.805044    0.594587
80    0.823377    0.621712
81    0.798883    0.624392
82    0.790393    0.602655
83    0.840602    0.611573
84    0.783196    0.618075
85    0.883707    0.626037
86    0.874167    0.600376
87    0.825678     0.65659
88    0.752436    0.644152
89    0.808801    0.608023
90    0.807213    0.629578
91    0.817119    0.610393
92    0.798315     0.58597
93    0.839935    0.610744
94    0.787004    0.604627
95    0.790954     0.64292
96    0.830036    0.611923
97    0.785067    0.619541
98    0.797831    0.620253
99    0.813428    0.617375
100    0.780121    0.622624
101    0.811307    0.600121
102    0.796164    0.646026
103    0.772639    0.622451
104    0.750541    0.586667
105    0.825128    0.640216
106    0.846513    0.630653
107    0.841238    0.611095
108    0.783054    0.616629
109    0.773328    0.595985
110    0.822023    0.637468
111    0.830682    0.595599
112    0.781039     0.59486
113    0.757199    0.612567
114    0.816811    0.615479
115    0.813083    0.600013
116    0.795943    0.589518
117    0.795849     0.60311
118    0.782331    0.620356
119    0.782883    0.612937
120    0.818601    0.630619
121    0.810451    0.657441
122    0.809665    0.616472
123    0.785706    0.627467
124     0.78895    0.605522
125    0.836547    0.628217
126      0.8017    0.579335
127    0.787959    0.619393
128    0.764721    0.603364
129    0.814766     0.57704
130    0.802232    0.595627
131    0.817385     0.61027
132    0.789273    0.594652
133     0.81552    0.619399
134    0.804195    0.627136
135    0.804909    0.584263
136    0.816258    0.603797
137    0.842365    0.614977
138    0.801354    0.624865
139    0.856606    0.630983
140     0.82622    0.599163
141    0.863104    0.609499
142    0.800935    0.653343
143    0.766401    0.604138
144    0.789863     0.58813
145    0.789444    0.632405
146    0.798764    0.600728
147    0.789216    0.602157
148    0.797727    0.600765
149      0.8636    0.622191
150    0.846941    0.626894
151    0.804428    0.608435
152    0.772035    0.627569
153    0.773639    0.633802
154    0.793551    0.626111
155    0.789636    0.644282
156    0.826155    0.627695
157    0.814379     0.63001
158    0.816217    0.614515
159    0.822278    0.594517
160    0.839064    0.602508
161    0.832117    0.592951
