1	1	0
2	1.2776	0.00694476
3	1.63117	0.00641831
4	1.84323	0.00813117
5	2.08824	0.00906093
6	2.25866	0.0099818
7	2.45952	0.0102229
8	2.62178	0.0111867
9	2.78877	0.0120968
10	2.92459	0.0135237
11	3.07286	0.0133424
12	3.20351	0.0148668
13	3.34314	0.0156387
14	3.46465	0.015976
15	3.58755	0.0171882
16	3.69382	0.0170186
17	3.81434	0.017269
18	3.92166	0.017878
19	4.028	0.0171599
20	4.1327	0.0174293
21	4.23443	0.0175011
22	4.322	0.0170731
23	4.43352	0.0170173
24	4.52389	0.0172141
25	4.61653	0.0168198
26	4.70082	0.0174534
27	4.79565	0.0182122
28	4.88171	0.0188476
29	4.97005	0.0197351
30	5.05067	0.0205009
31	5.12261	0.0210794
32	5.20277	0.0204488
33	5.28314	0.0207542
34	5.36588	0.0203616
35	5.44309	0.0206715
36	5.51908	0.021515
37	5.59554	0.022376
38	5.67312	0.0223826
39	5.74845	0.0219563
40	5.82061	0.0212218
41	5.89101	0.0214799
42	5.96896	0.0219703
43	6.03564	0.0231239
44	6.09801	0.0240607
45	6.17155	0.0241812
46	6.23977	0.0239842
47	6.30883	0.0234929
48	6.3758	0.0238994
49	6.43527	0.0231119
50	6.50812	0.0233682
51	6.56556	0.0235015
52	6.62339	0.0238959
53	6.68481	0.024586
54	6.74874	0.0250596
55	6.817	0.0258426
56	6.88468	0.0250808
57	6.95278	0.0255359
58	7.01079	0.0259964
59	7.07655	0.0270385
60	7.13956	0.0285537
61	7.20561	0.0279592
62	7.26007	0.0267117
63	7.31248	0.027036
64	7.36822	0.027472
65	7.428	0.0266664
66	7.4792	0.0267508
67	7.53115	0.0265225
68	7.59107	0.026829
69	7.64341	0.0274521
70	7.6912	0.02675
71	7.74806	0.0276936
72	7.79985	0.0284405
73	7.86916	0.0279666
74	7.92058	0.0283919
75	7.96979	0.0284318
76	8.03269	0.0296552
77	8.08445	0.030078
78	8.13961	0.0301482
79	8.18747	0.0311301
80	8.24933	0.0314566
81	8.29613	0.0320726
82	8.35057	0.0335815
83	8.39907	0.0331322
84	8.45022	0.0338969
85	8.50253	0.0346842
86	8.54903	0.0349318
87	8.59835	0.0354847
88	8.65003	0.0360875
89	8.69581	0.0363944
90	8.74684	0.0365591
91	8.79829	0.0359533
92	8.84095	0.0364387
93	8.884	0.0365876
94	8.93134	0.0375643
95	8.98486	0.0387393
96	9.02129	0.0392797
97	9.06559	0.0398042
98	9.11955	0.0392767
99	9.16693	0.0397686
100	9.21248	0.0397394
101	9.24977	0.0401062
102	9.29423	0.0403257
103	9.34028	0.0399878
104	9.37679	0.0398256
105	9.41901	0.0406312
106	9.46417	0.040327
107	9.51159	0.0417929
108	9.56181	0.0417486
109	9.60178	0.0425929
110	9.64542	0.0429745
111	9.68358	0.0441932
112	9.7264	0.0436476
113	9.77396	0.0429679
114	9.82505	0.0427135
115	9.86639	0.0428478
116	9.90867	0.0422075
117	9.94697	0.0414244
118	9.98629	0.0418725
119	10.0202	0.0423515
120	10.0651	0.042893
121	10.108	0.0428058
122	10.1571	0.042401
123	10.1983	0.0431148
124	10.2364	0.0435258
125	10.2821	0.0434287
126	10.3166	0.0440202
127	10.3549	0.0428401
128	10.3892	0.0429533
129	10.4301	0.043493
130	10.4724	0.0436384
131	10.5132	0.0435033
132	10.5687	0.0431119
133	10.5988	0.0436802
134	10.6336	0.0441833
135	10.6803	0.0448694
136	10.7134	0.0455959
137	10.7502	0.0456083
138	10.7891	0.0456805
139	10.8399	0.0459361
140	10.8832	0.0462102
141	10.9223	0.0462624
142	10.9574	0.0466412
143	10.9985	0.0471447
144	11.0416	0.0476389
145	11.0836	0.047759
146	11.1141	0.0478907
147	11.149	0.0474637
148	11.1885	0.0476391
149	11.2272	0.0463046
150	11.2718	0.0458696
151	11.3084	0.0456419
152	11.3401	0.0459761
153	11.3755	0.046369
154	11.4191	0.0461815
155	11.4569	0.046755
156	11.4873	0.047017
157	11.5169	0.0470937
158	11.5631	0.0471447
159	11.5895	0.046919
160	11.6258	0.0462316
161	11.6576	0.0459655
162	11.6971	0.0457784
163	11.733	0.0458776
164	11.7765	0.0464482
165	11.8165	0.046857
166	11.8635	0.047427
167	11.9091	0.047497
168	11.9364	0.0472458
169	11.9688	0.0463278
170	11.9991	0.0465637
171	12.0327	0.0461477
172	12.0672	0.0465906
173	12.0981	0.0460049
174	12.1467	0.0464608
175	12.1807	0.0470951
176	12.2159	0.0471572
177	12.2482	0.0474297
178	12.2847	0.0474728
179	12.3229	0.0479303
180	12.3533	0.0476904
181	12.4015	0.048714
182	12.441	0.0493448
183	12.4703	0.0494166
184	12.4947	0.0495156
185	12.5235	0.0502813
186	12.5586	0.0501637
187	12.5859	0.0506984
188	12.6331	0.050516
189	12.665	0.0506476
190	12.7032	0.0504182
191	12.739	0.050191
192	12.7734	0.050083
193	12.8112	0.0496783
194	12.8463	0.0499555
195	12.8804	0.050241
196	12.9089	0.0509738
197	12.9449	0.0512906
198	12.9803	0.0517261
199	13.0111	0.0518357
200	13.0327	0.0520366
