1000	0.988977	0.015494
2000	0.977355	0.0113942
3000	0.981494	0.00932205
4000	0.981264	0.00811283
5000	0.983704	0.00738463
6000	0.989087	0.00662647
7000	0.989985	0.00605436
8000	0.989354	0.00568179
9000	0.991234	0.00524551
10000	0.99265	0.00495352
11000	0.992021	0.00469353
12000	0.991127	0.00455955
13000	0.992219	0.00436074
14000	0.992461	0.00416849
15000	0.994128	0.00400853
16000	0.993447	0.00390833
17000	0.992137	0.00383286
18000	0.993466	0.0036882
19000	0.993768	0.00356769
20000	0.994333	0.0035028
21000	0.994474	0.00341108
22000	0.994167	0.00332596
23000	0.993963	0.00324509
24000	0.99476	0.00316876
25000	0.994785	0.00310818
26000	0.995975	0.00303977
27000	0.996132	0.00297846
28000	0.996706	0.00292627
29000	0.996061	0.0028724
30000	0.996086	0.0028284
31000	0.995724	0.00278362
32000	0.995071	0.0027417
33000	0.995079	0.00269493
34000	0.99562	0.00264659
35000	0.996071	0.00260836
36000	0.995771	0.00258039
37000	0.995521	0.00254299
38000	0.995607	0.00250472
39000	0.996221	0.00247469
40000	0.996396	0.00244309
41000	0.996398	0.00240865
42000	0.996493	0.00237787
43000	0.996389	0.00235525
44000	0.996334	0.00232799
45000	0.996108	0.00230659
46000	0.996557	0.00227663
47000	0.996813	0.00224827
48000	0.997139	0.00222145
49000	0.99755	0.00219264
50000	0.997074	0.00217611
51000	0.997527	0.00215224
52000	0.997603	0.00212886
53000	0.997086	0.00211436
54000	0.996758	0.00209821
55000	0.997423	0.00207403
56000	0.997551	0.00205712
57000	0.997669	0.00203779
58000	0.997882	0.00201937
59000	0.998132	0.00200202
60000	0.998214	0.00198458
61000	0.998307	0.00196762
62000	0.998571	0.00194858
63000	0.998806	0.0019332
64000	0.999266	0.00191359
65000	0.99925	0.00189758
66000	0.998963	0.00188395
67000	0.999211	0.00186936
68000	0.999129	0.00185666
69000	0.999042	0.00184541
70000	0.999118	0.00183208
71000	0.999023	0.00181826
72000	0.999017	0.00180745
73000	0.999142	0.00179411
74000	0.999177	0.00178474
75000	0.999074	0.00177499
76000	0.99893	0.00176356
77000	0.999479	0.00174594
78000	0.99954	0.00173398
79000	1.00008	0.00171749
80000	1.0002	0.00170739
81000	1.00045	0.00169705
82000	1.00014	0.00168781
83000	0.999895	0.00167851
84000	0.999881	0.00166956
85000	0.999716	0.00166133
86000	0.999779	0.00165229
87000	0.99978	0.00164406
88000	0.999617	0.00163605
89000	0.999622	0.00162683
90000	0.999528	0.00161925
91000	0.999541	0.00161069
92000	0.999548	0.00160231
93000	0.99939	0.00159572
94000	0.999223	0.00158882
95000	0.999184	0.00158225
96000	0.999336	0.00157413
97000	0.999272	0.00156734
98000	0.999281	0.00155847
99000	0.999494	0.00154747
100000	0.999502	0.00154082
